date	time	test	negative	confirmed	released	deceased	time_time_age	age	confirmed_time_age	deceased_time_age	time_time_gender	sex	confirmed_time_gender	deceased_time_gender	time_time_province	province	confirmed_time_province	released_time_province	deceased_time_province
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	male	2994	38	0	Jeju-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Seoul	212	38	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Busan	99	29	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Daegu	5867	114	48
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Incheon	25	4	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Gwangju	15	4	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Daejeon	20	2	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Ulsan	25	3	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Sejong	15	0	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Gyeonggi-do	178	27	1
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	60s	972	14	0	female	4875	28	0	Jeju-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Seoul	212	38	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Busan	99	29	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Daegu	5867	114	48
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Incheon	25	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Gwangju	15	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Daejeon	20	2	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Ulsan	25	3	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Sejong	15	0	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Gyeonggi-do	178	27	1
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	male	2994	38	0	Jeju-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Seoul	212	38	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Busan	99	29	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Daegu	5867	114	48
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Incheon	25	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Gwangju	15	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Daejeon	20	2	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Ulsan	25	3	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Sejong	15	0	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Gyeonggi-do	178	27	1
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	70s	497	24	0	female	4875	28	0	Jeju-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Seoul	212	38	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Busan	99	29	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Daegu	5867	114	48
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Incheon	25	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Gwangju	15	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Daejeon	20	2	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Ulsan	25	3	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Sejong	15	0	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Gyeonggi-do	178	27	1
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	male	2994	38	0	Jeju-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Seoul	212	38	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Busan	99	29	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Daegu	5867	114	48
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Incheon	25	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Gwangju	15	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Daejeon	20	2	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Ulsan	25	3	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Sejong	15	0	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Gyeonggi-do	178	27	1
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Gangwon-do	29	6	1
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Chungcheongbuk-do	27	4	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Chungcheongnam-do	114	5	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Jeollabuk-do	7	2	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Jeollanam-do	4	1	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Gyeongsangbuk-do	1143	83	16
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Gyeongsangnam-do	85	10	0
2020-03-12	0	234998	209402	7869	333	66	0	80s	243	20	0	female	4875	28	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	male	3043	39	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	0s	77	0	0	female	4936	28	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	male	3043	39	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	10s	421	0	0	female	4936	28	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	male	3043	39	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	20s	2274	0	0	female	4936	28	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	male	3043	39	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	30s	823	1	0	female	4936	28	0	Jeju-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Seoul	225	40	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Busan	100	36	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Daegu	5928	251	48
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Incheon	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Gwangju	15	4	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Daejeon	22	4	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Ulsan	27	3	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Sejong	32	0	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Gyeonggi-do	185	31	2
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Gangwon-do	29	6	1
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Chungcheongbuk-do	27	4	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Chungcheongnam-do	115	7	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Jeollabuk-do	7	4	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Jeollanam-do	4	1	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Gyeongsangbuk-do	1147	103	16
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Gyeongsangnam-do	85	11	0
2020-03-13	0	248647	222728	7979	510	67	0	40s	1117	1	0	male	3043	39	0	Jeju-do	4	1	0
